student_id,attendance_pct,homework_pct,midterm_score,study_hours_per_week,pass
23.1,75.03,85.59,72.53,6.25,1
65.15,61.82,75.92,84.7,6.55,0
74.88,60.26,55.19,58.98,6.25,1
70.62,93.91,65.01,95.02,7.51,1
99.01,71.73,89.4,95.02,11.94,0
33.55,44.79,74.0,66.77,6.78,1
91.52,32.97,59.81,60.9,2.4,0
84.03,94.01,45.47,54.32,6.3,0
51.94,85.83,67.85,66.15,5.07,1
99.01,72.68,55.34,73.18,7.99,0
46.25,72.07,88.23,56.37,5.64,0
51.15,69.34,47.11,64.89,7.45,1
50.34,71.23,95.01,67.61,5.27,1
13.56,73.26,54.82,64.55,6.33,0
72.59,87.94,78.16,59.44,7.52,0
68.06,86.23,58.07,43.98,2.0,1
47.46,72.99,62.09,59.04,4.66,1
99.01,73.32,37.97,92.82,2.9,1
37.82,84.37,80.76,63.41,2.0,1
1.99,79.83,55.71,81.83,15.0,0
99.01,68.0,79.03,57.69,14.52,1
79.83,32.97,63.77,80.67,4.24,0
68.66,81.76,63.78,43.98,14.68,0
40.65,89.21,37.97,72.71,12.42,1
60.42,64.9,95.01,64.45,5.87,1
13.93,49.91,54.67,43.98,7.26,0
43.97,86.05,94.13,50.84,9.35,1
24.28,86.33,95.01,95.02,5.33,0
58.1,54.42,59.98,85.95,12.19,1
77.29,77.9,55.33,52.63,6.89,0
20.11,61.48,70.11,75.27,12.24,0
71.53,75.59,69.14,67.65,6.96,0
56.29,94.01,42.93,69.25,6.36,1
70.34,77.85,49.66,95.02,5.04,0
43.47,58.52,87.67,52.92,2.0,0
70.92,60.01,61.73,64.74,6.51,1
30.31,94.01,80.98,51.08,3.6,1
1.99,92.08,73.6,43.98,8.09,1
8.32,61.82,74.49,70.07,11.71,1
35.91,67.68,60.55,68.61,6.21,1
3.72,63.47,89.06,43.98,4.32,1
95.48,72.85,64.86,43.98,4.71,1
48.1,83.49,60.47,62.15,9.11,1
77.17,78.67,62.88,77.67,9.61,0
73.33,81.93,53.87,75.14,9.14,0
50.69,57.09,83.54,76.68,5.96,0
99.01,71.61,42.24,43.98,7.39,1
99.01,84.51,68.04,58.87,2.0,1
90.88,94.01,77.64,66.33,8.7,0
24.24,32.97,95.01,82.58,11.72,1
92.07,77.72,95.01,45.35,10.86,0
1.99,91.02,75.64,83.69,11.74,0
91.02,34.04,66.95,60.65,4.67,1
1.99,93.64,53.23,49.55,2.0,1
41.25,94.01,47.53,64.83,7.96,1
85.58,72.77,54.46,76.55,2.0,1
61.68,79.08,80.18,94.4,9.11,1
7.6,52.41,59.79,49.12,5.01,0
55.44,94.01,91.27,63.23,6.84,1
61.69,74.52,69.21,79.07,11.23,1
56.44,32.97,59.69,59.27,13.71,1
38.68,86.58,37.97,62.49,15.0,1
75.31,53.51,50.45,88.76,5.67,1
83.72,60.62,42.39,56.31,13.6,0
46.03,74.63,52.61,85.63,3.87,0
94.59,69.97,75.77,48.89,5.02,1
45.97,75.39,68.35,62.74,2.0,1
36.29,77.41,58.89,66.98,6.97,1
89.87,93.27,89.61,84.2,10.19,0
88.81,45.64,63.03,95.02,10.07,0
32.51,78.98,85.51,79.22,7.49,0
28.3,72.46,89.97,60.39,11.13,0
99.01,65.53,53.15,63.32,6.11,0
47.52,47.31,56.66,43.98,7.49,1
50.6,76.52,95.01,66.32,6.46,0
43.18,52.71,86.12,91.85,12.38,0
88.84,39.74,62.38,75.49,13.95,1
99.01,66.1,86.07,76.76,4.68,0
52.53,79.98,48.0,95.02,8.51,1
99.01,56.79,48.18,95.02,4.86,1
34.41,36.78,50.04,81.49,5.6,1
42.3,69.07,76.65,88.03,10.31,0
70.03,90.69,89.83,43.98,8.91,0
26.8,56.78,63.89,78.87,3.26,1
69.65,45.37,93.29,71.52,5.92,1
35.46,41.25,65.24,56.09,4.41,0
5.7,56.93,52.76,84.83,9.71,0
1.99,69.98,80.05,78.42,8.07,1
41.11,61.21,37.97,58.38,8.56,1
62.62,73.99,92.56,59.35,11.26,0
11.01,71.42,61.69,85.94,4.69,0
55.68,87.15,78.6,82.63,7.46,0
55.76,67.11,84.44,43.98,9.62,0
45.64,80.45,40.87,80.67,4.33,0
23.63,70.25,90.71,55.04,4.75,1
57.47,72.72,66.31,76.94,6.25,1
46.37,72.53,83.97,47.78,3.0,1
78.98,51.43,90.34,69.25,8.5,1
12.99,68.03,61.16,76.99,8.56,0
53.81,58.36,81.89,66.11,8.17,1
13.6,54.8,95.01,88.92,7.69,0
43.62,76.5,54.61,50.98,8.49,1
18.73,78.21,88.32,67.48,3.08,1
23.89,58.39,87.91,90.95,9.27,1
50.39,81.82,86.81,65.01,5.29,1
34.09,61.61,53.38,75.68,3.21,0
93.05,85.33,75.03,60.51,2.78,1
84.71,94.01,95.01,70.59,8.68,1
73.85,77.97,86.58,43.98,3.2,1
73.27,67.59,52.02,75.74,2.61,0
54.28,57.39,76.81,49.57,8.42,1
88.35,73.1,37.97,76.23,6.97,1
41.97,52.26,82.27,58.17,11.2,1
99.01,65.32,94.93,59.26,6.86,0
23.17,53.71,75.77,66.02,2.0,1
17.75,84.36,41.19,73.35,7.05,1
10.03,60.16,61.9,72.41,10.54,0
15.08,68.96,66.91,95.02,15.0,0
3.23,39.13,78.92,57.13,6.34,0
56.71,63.48,53.87,68.21,9.11,1
75.27,62.99,41.87,68.59,4.63,0
51.49,53.31,68.59,44.49,10.46,1
10.31,64.33,67.54,95.02,6.73,1
36.87,32.97,58.37,95.02,7.24,1
74.91,49.16,51.39,71.35,6.89,1
40.58,40.02,43.51,52.44,12.85,0
27.34,82.94,59.17,74.38,10.48,1
6.58,69.05,85.56,51.24,5.94,1
38.24,32.97,95.01,43.98,8.18,1
30.12,87.03,92.06,65.44,7.08,1
47.99,77.04,80.41,70.72,8.08,1
64.32,67.62,57.14,67.3,13.92,0
42.31,75.54,74.21,55.41,4.17,0
55.86,67.23,85.85,74.92,6.28,0
64.19,63.27,73.34,62.52,6.47,0
14.82,70.97,86.62,81.56,8.99,0
99.01,70.54,80.13,76.13,2.0,1
28.99,55.11,95.01,95.02,9.75,0
65.49,82.65,89.38,65.57,2.82,0
17.54,55.49,37.97,68.21,4.01,1
53.7,64.17,47.23,76.8,5.95,1
54.76,84.49,67.5,77.46,5.31,1
98.63,88.67,95.01,75.81,10.99,1
43.75,86.18,57.23,70.6,5.18,0
88.2,39.62,62.85,74.46,2.27,1
58.93,66.21,55.02,52.08,6.55,0
99.01,49.05,66.31,79.88,13.11,1
1.99,51.05,91.1,90.04,6.49,1
64.49,58.22,37.97,81.76,5.49,1
1.99,64.41,63.76,88.38,11.34,1
48.82,59.7,48.03,53.22,12.56,1
80.12,32.97,85.42,71.68,7.28,1
92.44,74.04,75.06,68.02,7.14,1
71.93,67.88,58.27,55.7,6.67,1
42.07,91.27,95.01,67.04,3.06,1
66.32,67.96,68.66,73.91,4.1,1
99.01,36.17,82.53,87.26,15.0,1
52.69,45.47,92.91,82.16,4.5,0
78.38,39.51,65.66,56.85,13.49,0
38.04,64.76,62.45,79.51,5.16,1
81.55,94.01,62.59,43.98,8.84,1
76.79,78.33,68.06,74.94,11.65,0
32.79,72.0,68.32,81.44,10.79,0
73.05,50.15,95.01,63.15,4.86,0
74.43,77.07,86.16,75.4,8.98,0
71.97,64.38,53.07,54.85,8.18,0
49.31,74.21,95.01,65.52,6.06,1
86.16,78.58,81.58,66.24,6.0,1
23.38,61.26,55.05,64.25,9.52,1
50.78,74.5,70.39,95.02,6.41,1
53.73,94.01,70.45,86.23,9.22,0
84.48,91.78,74.88,95.02,11.78,0
22.46,85.56,57.49,78.12,7.63,1
57.49,94.01,79.2,63.45,6.64,0
36.22,94.01,95.01,73.9,5.96,0
53.68,94.01,85.59,77.37,2.68,0
61.88,51.1,37.97,72.84,4.19,1
13.41,48.56,58.09,66.36,9.88,1
87.17,47.17,71.6,66.42,3.27,0
62.91,84.61,70.03,77.31,2.12,0
25.59,82.84,93.86,43.98,4.29,1
40.6,77.56,93.79,56.13,4.73,1
93.85,50.77,51.17,68.1,6.8,0
62.56,86.55,58.53,93.22,9.72,0
22.51,64.29,83.31,94.89,2.0,0
27.77,65.76,95.01,73.96,15.0,1
68.63,82.15,82.59,53.72,7.67,0
72.11,66.61,76.58,86.29,8.21,0
61.03,67.89,66.56,70.22,7.6,1
42.04,44.44,93.89,79.02,10.4,0
73.99,42.77,44.1,95.02,4.73,0
41.45,87.6,41.92,95.02,10.66,0
25.7,75.21,95.01,63.08,8.69,0
96.53,53.27,67.26,64.23,7.87,0
64.68,75.66,60.14,73.67,5.68,1
27.73,69.98,91.49,83.47,4.91,1
54.39,47.95,75.32,68.41,6.12,0
51.29,67.58,67.74,77.99,10.64,0
40.35,74.29,62.4,58.63,10.52,1
57.28,39.8,77.88,75.36,11.57,1
23.56,85.22,81.07,84.58,9.38,0
75.85,73.22,67.8,72.27,10.9,0
50.32,94.01,75.54,77.13,3.52,1
3.81,91.95,65.79,45.86,12.26,1
43.88,94.01,43.7,64.83,8.06,1
32.63,57.08,43.24,46.72,7.35,1
1.99,79.97,78.83,73.61,8.89,0
45.98,70.81,64.8,83.06,10.47,0
80.58,94.01,80.87,67.78,3.45,0
47.37,93.7,47.7,77.55,11.32,0
71.04,94.01,89.95,80.79,7.34,1
50.75,65.26,65.73,61.43,14.52,1
37.26,47.83,72.56,56.91,14.48,1
29.28,53.65,89.96,63.75,3.1,1
13.28,76.88,62.32,43.98,9.33,1
77.36,47.97,80.44,62.16,3.94,0
71.7,73.23,77.29,72.85,12.73,1
42.43,65.95,71.05,85.54,6.77,1
1.99,32.97,84.86,56.59,8.91,1
64.2,74.09,63.65,75.96,7.9,1
24.25,81.52,85.1,59.43,9.68,1
54.67,90.79,95.01,44.06,10.19,1
5.79,59.9,86.01,74.68,2.0,1
53.17,50.95,71.53,63.58,10.36,0
46.69,62.64,54.0,88.12,9.01,1
1.99,48.23,95.01,91.64,9.9,0
97.44,79.2,75.4,67.12,5.87,0
41.05,71.47,66.16,70.85,3.9,1
42.98,48.37,86.41,48.47,9.79,1
66.01,62.05,78.36,64.1,9.07,0
49.03,94.01,72.51,80.12,6.02,0
61.06,68.43,65.95,63.73,7.18,1
17.3,56.72,77.2,69.96,6.08,0
46.38,60.22,76.87,77.06,3.74,0
1.99,72.61,39.66,87.83,2.0,1
43.61,94.01,67.12,48.1,2.0,1
92.42,50.98,89.51,84.24,10.11,1
6.81,94.01,62.75,82.26,2.0,1
40.32,64.07,91.25,70.76,7.33,0
1.99,92.23,70.62,64.22,3.75,1
50.73,49.12,86.54,45.12,7.97,0
64.02,94.01,74.36,71.36,6.96,0
61.63,94.01,77.01,48.24,5.02,1
33.04,94.01,56.86,71.48,10.45,0
1.99,69.45,53.17,88.87,6.82,1
14.48,69.57,50.6,61.54,9.54,0
86.95,56.48,55.42,84.77,12.08,1
76.0,52.29,64.91,59.37,8.88,0
47.85,85.4,63.68,73.52,5.49,0
55.21,69.8,67.78,71.64,9.57,1
20.69,78.0,95.01,77.99,9.92,1
87.94,77.02,79.61,91.55,8.46,1
29.64,46.69,53.5,52.56,10.07,1
63.19,48.04,59.6,83.06,5.07,0
11.98,83.4,56.2,84.05,5.79,0
45.33,77.14,69.15,90.1,10.09,1
86.72,67.41,56.26,69.78,8.84,0
23.03,76.56,37.97,50.18,6.75,0
72.24,94.01,86.22,61.85,3.09,1
19.15,85.82,64.02,72.8,4.91,0
24.33,74.17,41.4,91.05,8.54,1
50.24,77.42,58.72,94.24,5.94,1
78.69,94.01,37.97,83.34,11.69,0
41.85,62.26,50.03,82.43,7.0,0
68.45,73.59,45.32,69.46,2.0,0
83.69,69.1,65.94,67.29,3.1,1
28.13,58.3,95.01,53.15,2.0,1
6.25,65.98,37.97,95.02,4.31,0
40.19,51.56,40.54,70.16,7.95,0
87.43,88.28,50.69,59.44,9.42,1
26.92,61.82,86.45,67.63,9.23,0
79.95,73.26,89.65,50.6,12.62,0
42.88,87.99,78.07,73.33,10.44,0
99.01,93.88,37.97,63.1,5.78,0
99.01,70.57,68.32,60.32,7.68,0
80.42,67.84,49.81,62.53,7.14,1
2.73,81.96,45.45,46.79,8.1,1
1.99,76.8,68.92,73.12,8.61,1
52.27,49.31,63.12,69.59,5.98,0
76.8,94.01,63.93,72.16,3.9,0
65.04,73.72,75.91,80.3,10.2,1
29.51,83.94,79.67,89.84,6.43,0
7.39,75.78,77.12,43.98,2.0,1
77.47,78.58,61.82,69.98,6.65,0
99.01,66.61,50.47,55.18,8.2,0
31.06,81.82,46.78,62.54,6.5,1
74.44,81.48,70.97,89.77,6.57,0
99.01,84.57,65.26,83.77,3.17,1
45.0,45.37,64.53,81.62,8.78,0
45.58,48.02,43.39,43.98,6.31,1
66.74,71.69,75.98,77.73,8.11,1
42.25,62.45,60.21,95.02,2.0,1
89.35,91.36,81.26,49.55,8.98,1
38.78,54.06,68.73,77.78,4.8,0
49.6,85.27,75.74,51.44,12.09,1
8.65,40.08,37.97,70.14,3.92,1
43.67,42.72,89.8,64.83,7.63,1
21.27,69.11,74.23,53.1,10.85,0
60.54,75.76,48.94,72.68,14.31,0
2.22,80.9,72.8,95.02,11.08,0
78.93,86.75,48.78,45.4,5.04,1
25.23,75.18,75.43,45.15,8.38,0
99.01,68.02,64.14,95.02,3.49,1
90.27,55.48,49.85,71.71,10.32,0
66.04,38.26,73.47,83.05,8.73,1
5.88,81.62,44.66,75.74,6.3,0
32.28,53.94,84.33,43.98,3.87,0
24.5,72.07,86.39,69.21,7.06,1
28.13,84.83,71.35,49.51,2.88,1
96.24,94.01,66.74,78.72,2.14,0
46.07,68.2,58.97,68.34,13.84,1
31.41,49.9,62.18,80.4,9.51,1
28.8,72.22,60.43,78.31,11.49,0
35.07,37.4,67.57,88.25,5.55,0
65.95,66.59,74.21,64.71,11.03,0
3.3,69.9,49.08,65.78,2.0,0
53.35,72.25,68.59,72.24,6.26,1
62.79,90.85,64.98,62.26,4.01,1
1.99,82.15,56.76,61.28,13.53,0
9.38,57.3,83.51,77.74,10.27,1
49.12,93.29,84.19,72.05,6.67,0
92.31,92.06,73.79,57.28,8.56,0
85.39,54.6,76.99,78.26,13.8,0
32.85,40.5,86.66,63.85,4.36,1
91.39,32.97,47.23,77.01,2.0,0
41.23,80.33,46.91,50.65,2.84,1
40.98,87.53,63.01,77.98,4.53,0
53.23,62.38,75.41,43.98,8.93,1
74.85,69.12,61.57,64.47,9.84,1
32.83,79.22,81.09,86.89,5.52,1
38.95,74.91,79.51,46.93,6.21,0
14.29,76.08,84.69,72.89,7.18,1
60.68,94.01,57.55,52.75,9.82,1
77.58,66.71,66.23,62.69,2.91,1
79.36,72.81,51.77,89.73,3.78,1
10.85,59.52,63.14,60.9,12.47,1
39.39,88.89,49.29,44.08,11.72,0
86.63,94.01,61.26,68.88,10.14,0
57.24,73.7,76.13,76.84,2.0,0
51.49,76.39,84.7,61.64,9.23,1
50.81,93.89,67.47,63.72,6.24,1
66.21,62.62,37.97,95.02,8.32,0
58.79,75.06,71.18,45.22,3.88,1
33.81,41.08,74.03,65.85,9.97,1
76.06,71.91,69.66,75.38,7.63,0
15.6,65.9,77.3,59.76,10.21,1
88.86,90.74,68.07,83.15,15.0,0
24.51,66.51,64.05,74.78,8.52,1
66.4,63.97,79.64,67.78,9.99,1
45.72,94.01,73.84,73.39,2.0,1
36.68,66.0,73.62,64.88,7.09,1
89.89,80.85,86.58,78.89,11.96,1
72.05,94.01,79.5,54.74,6.89,0
48.79,59.24,90.58,81.36,10.93,1
99.01,84.78,71.37,50.58,2.0,1
78.92,56.43,95.01,95.02,8.97,0
27.13,81.0,81.68,88.51,9.52,0
1.99,84.82,61.3,60.58,4.57,1
53.6,59.82,39.78,43.98,2.0,1
90.64,32.97,71.16,47.02,2.69,1
68.22,50.86,93.17,71.04,9.95,1
96.16,72.26,75.85,72.85,6.51,1
33.14,50.71,82.75,78.34,6.56,1
47.1,62.26,40.52,56.45,5.0,1
47.8,78.54,81.38,59.92,8.51,0
57.5,64.49,95.01,77.79,5.93,1
72.76,70.95,70.94,62.15,7.21,1
97.86,57.78,78.56,58.03,3.94,1
99.01,94.01,95.01,65.62,5.1,1
98.85,56.78,81.69,82.12,7.49,1
69.91,68.66,61.59,75.23,7.75,1
40.57,79.06,51.05,83.3,9.13,0
57.05,51.07,48.09,74.91,4.07,1
69.51,69.78,85.39,81.08,4.92,1
54.42,65.83,95.01,64.67,2.0,0
23.99,83.15,90.49,67.48,9.73,1
37.09,70.19,64.13,52.85,7.74,0
75.68,59.19,95.01,76.96,7.16,0
43.35,74.76,51.8,77.48,8.66,1
51.2,89.37,77.93,59.12,8.81,1
48.22,64.26,58.38,64.78,5.64,1
24.62,70.6,37.97,65.75,10.95,1
45.53,68.12,90.17,53.32,7.14,0
37.22,76.53,82.84,78.24,5.77,1
30.43,56.13,48.76,86.83,7.83,1
19.8,94.01,79.78,55.03,4.51,0
47.58,93.63,66.1,88.5,11.63,0
68.43,63.51,67.53,79.51,4.39,1
83.01,94.01,65.24,90.44,4.48,0
10.05,32.97,95.01,47.85,2.67,1
97.1,84.84,79.57,46.36,11.11,1
59.0,94.01,73.98,77.32,2.0,0
17.8,65.19,60.82,74.48,2.23,1
38.79,85.2,74.25,65.89,12.14,0
1.99,85.23,74.36,71.94,5.67,1
3.45,65.66,77.34,86.07,7.79,0
99.01,79.51,95.01,66.55,8.31,1
30.21,94.01,74.58,64.11,2.99,0
66.08,54.4,60.02,64.35,7.44,1
47.27,78.69,72.46,49.82,5.8,0
51.02,86.63,64.44,56.34,8.09,0
61.18,57.7,70.66,73.35,5.09,1
1.99,71.8,45.82,71.47,9.29,0
88.75,78.8,60.04,72.63,6.4,0
47.64,57.58,47.25,74.25,7.5,0
35.87,94.01,56.74,63.65,3.94,0
64.08,74.95,63.18,70.21,7.59,1
29.58,57.7,37.97,86.58,15.0,1
56.54,50.07,81.35,82.3,7.27,0
45.7,65.39,43.96,49.38,11.02,1
71.13,64.69,58.15,76.95,14.87,0
44.29,77.23,57.36,72.93,6.95,0
20.62,49.19,48.2,95.02,8.27,0
61.01,58.93,88.87,82.25,2.0,1
42.65,94.01,81.7,84.63,7.6,0
1.99,42.91,77.88,82.1,11.83,1
56.23,59.47,73.65,43.98,8.17,1
34.91,48.65,73.62,56.16,2.61,1
60.53,73.89,69.44,50.74,10.83,1
25.69,82.65,91.8,71.64,10.38,1
15.5,94.01,73.88,72.31,13.24,0
84.74,87.21,81.4,80.71,10.45,1
74.96,48.53,41.62,67.49,7.8,1
50.31,79.83,46.92,77.29,11.7,1
63.2,67.99,78.81,54.49,5.59,1
74.01,61.6,76.41,71.32,7.55,0
50.2,69.93,79.01,85.27,9.6,1
15.44,85.31,60.77,84.37,6.98,1
59.19,84.27,90.43,78.71,5.07,0
79.58,45.7,87.62,79.73,11.84,0
67.71,70.29,65.17,79.6,3.82,1
52.22,51.95,51.08,58.53,7.8,1
66.9,72.38,68.01,66.6,4.8,1
44.02,61.76,88.83,76.92,9.88,1
80.79,83.99,67.33,46.16,9.11,1
89.58,64.68,85.15,67.59,4.22,1
12.9,57.17,74.81,52.76,2.0,1
82.87,70.58,90.51,72.99,8.86,1
99.01,69.17,39.76,57.06,6.27,1
65.75,66.72,71.02,60.8,3.15,1
79.04,61.64,95.01,73.63,11.37,1
31.73,32.97,44.67,90.53,5.95,1
35.89,94.01,95.01,72.84,6.06,0
44.42,45.81,70.33,43.98,10.18,1
38.82,73.77,55.98,78.49,2.06,0
12.44,76.18,56.33,48.21,8.68,0
45.49,94.01,61.83,57.95,8.37,0
74.76,94.01,68.68,74.09,7.58,0
12.83,76.71,84.41,69.07,6.11,0
55.7,51.43,78.35,66.67,11.01,1
54.81,51.98,50.39,70.94,2.0,1
41.76,58.54,63.95,68.38,5.3,1
64.9,69.01,65.27,81.73,12.56,0
62.18,61.32,80.78,71.65,10.5,1
39.7,52.4,72.3,95.02,11.85,0
81.28,71.09,87.23,60.51,7.36,1
66.76,54.65,87.27,43.98,9.05,1
96.15,93.93,81.47,71.45,11.38,0
48.57,54.8,37.97,78.68,5.25,1
41.17,57.44,53.88,62.01,4.81,0
44.45,71.5,53.65,86.41,8.01,0
84.68,46.46,79.23,85.78,8.13,1
46.19,62.97,81.39,43.98,10.88,1
47.96,42.98,91.0,84.42,5.9,0
99.01,68.47,87.74,43.98,4.07,0
11.49,54.9,72.54,69.14,12.89,0
60.85,60.79,61.03,77.82,9.09,1
48.72,71.97,86.51,46.79,6.79,1
43.23,62.44,48.24,65.26,4.4,1
22.84,82.47,52.89,54.05,11.58,1
31.24,52.06,39.32,86.55,10.28,1
38.66,61.18,77.09,72.76,6.13,0
64.88,63.79,41.74,72.64,10.44,1
75.23,83.78,49.7,65.44,7.23,0
1.99,88.15,73.1,95.02,9.26,1
15.64,52.35,66.04,55.37,8.11,1
66.4,62.4,59.76,66.55,7.54,1
68.84,35.38,37.97,61.34,4.42,0
8.04,69.5,91.05,53.25,2.0,0
75.86,70.32,87.5,53.05,10.9,0
50.09,94.01,70.14,74.75,7.64,0
72.17,66.44,81.74,56.52,5.64,1
25.79,67.38,95.01,95.02,7.17,1
10.17,61.65,62.37,95.02,6.79,1
41.55,78.85,38.35,57.99,2.0,0
42.83,74.06,84.02,59.74,8.31,1
41.21,77.11,43.78,43.98,10.71,0
39.18,94.01,70.66,63.17,9.09,1
99.01,43.25,68.35,84.44,2.0,0
1.99,32.97,95.01,74.41,2.0,1
25.99,82.1,87.17,80.88,5.29,0
38.36,68.7,92.76,69.56,2.0,0
51.2,59.4,94.48,60.51,9.06,1
71.13,87.39,68.66,56.37,4.61,1
75.61,72.52,58.32,74.91,11.29,0
81.73,62.34,93.17,62.63,13.96,0
64.47,85.29,94.53,74.37,10.45,1
1.99,82.79,76.38,50.62,7.29,0
2.21,81.01,68.38,82.94,3.71,0
83.78,47.06,90.6,74.07,7.5,1
81.91,55.01,59.74,77.03,4.41,1
68.95,74.71,79.83,58.0,2.13,1
26.7,77.86,64.63,67.44,5.56,1
41.14,94.01,75.25,70.36,3.12,1
38.93,59.36,79.7,72.22,6.81,0
20.77,69.47,37.97,70.56,4.66,0
58.02,90.19,86.99,72.84,4.31,1
99.01,67.07,51.77,59.6,7.07,0
36.12,72.44,86.67,72.74,9.36,1
88.12,68.74,76.23,80.04,10.57,0
24.81,79.58,68.52,61.45,5.3,1
5.92,78.44,72.02,69.97,6.02,0
79.15,41.16,65.06,81.74,2.0,1
44.15,80.93,93.17,69.01,12.9,0
87.38,94.01,60.73,65.34,13.65,1
93.17,45.04,57.23,82.57,6.87,1
42.42,75.52,84.18,43.98,9.66,1
89.46,79.72,37.97,60.6,2.49,0
25.08,46.21,68.08,63.47,8.31,1
24.63,56.06,72.1,79.76,5.89,1
81.61,57.49,58.99,43.98,8.5,1
5.6,73.36,45.48,49.69,8.5,0
50.45,45.44,54.37,70.02,5.67,1
86.75,57.41,79.0,68.39,3.15,1
88.7,75.94,43.64,60.57,14.86,0
37.95,84.72,45.29,62.07,7.36,1
79.78,70.07,52.57,51.32,4.68,1
17.92,50.96,74.75,89.22,4.99,1
31.14,64.69,49.33,84.17,8.8,0
57.18,73.1,72.97,43.98,3.05,0
61.46,94.01,84.88,86.13,8.45,1
20.1,77.02,75.25,61.59,5.76,1
99.01,94.01,57.12,58.4,11.41,0
1.99,84.13,95.01,80.82,3.33,1
52.07,90.97,95.01,59.79,11.96,0
56.18,58.02,58.73,92.94,4.64,1
1.99,82.95,37.97,78.33,5.02,0
88.91,72.69,75.02,47.03,10.74,0
29.02,94.01,85.27,80.54,3.59,1
53.36,63.39,37.97,64.45,5.97,1
60.02,94.01,76.75,52.08,9.2,1
8.31,94.01,48.55,66.05,10.21,1
19.4,59.39,85.67,55.7,5.2,1
95.85,75.01,45.02,59.49,6.7,0
48.59,44.24,76.4,80.26,5.0,1
1.99,94.01,74.21,61.1,12.67,1
41.74,32.97,66.39,49.15,7.82,1
49.55,41.06,37.97,55.19,7.06,0
56.86,66.79,58.07,60.15,6.12,1
1.99,52.91,54.86,43.98,9.32,1
49.65,51.91,43.48,49.03,10.0,1
26.34,63.5,60.31,56.89,10.88,0
56.91,86.42,71.47,58.37,13.9,1
65.19,87.13,82.38,73.24,6.25,0
62.1,77.62,94.35,65.21,6.72,1
91.23,78.32,86.48,90.75,10.2,1
99.01,70.21,88.82,73.85,2.44,1
17.61,87.82,71.19,59.38,4.22,1
39.42,71.71,86.19,54.76,2.0,1
72.06,55.67,37.97,70.03,11.32,1
46.82,64.71,94.32,61.9,11.31,0
1.99,73.77,95.01,45.12,6.2,1
44.91,84.65,74.79,59.64,2.02,1
86.3,75.32,57.47,71.82,5.47,0
10.04,47.86,87.28,93.26,4.39,0
56.9,84.43,95.01,95.02,2.25,0
1.99,63.03,95.01,82.85,6.18,1
75.74,78.78,70.98,43.98,4.06,1
57.51,41.73,66.95,68.06,4.43,1
34.02,79.73,53.0,49.77,4.32,1
38.37,86.64,79.67,63.02,5.67,1
7.01,60.49,69.28,87.07,7.69,0
79.73,76.63,80.22,62.07,8.05,0
27.31,73.03,61.87,54.05,5.41,1
65.01,57.04,75.94,44.39,9.66,0
22.59,86.35,82.4,88.34,10.15,1
99.01,65.78,70.5,70.03,8.47,0
95.75,62.62,70.78,78.72,2.0,1
99.01,80.1,92.52,80.27,4.23,1
99.01,73.12,65.95,53.34,10.8,0
32.09,81.41,86.06,61.98,11.14,1
24.85,72.28,78.98,90.5,2.9,0
99.01,76.87,95.01,88.69,8.52,1
46.41,68.34,85.18,71.35,4.77,1
74.67,57.84,84.52,89.32,8.01,1
32.49,56.92,92.42,84.68,10.75,0
32.97,57.74,51.86,94.72,10.78,1
74.58,60.46,81.72,76.71,4.81,1
1.99,94.01,95.01,48.59,9.67,1
73.22,79.21,46.62,62.59,15.0,1
65.72,56.96,78.06,92.18,2.35,0
35.12,87.49,95.01,66.34,2.0,0
51.2,94.01,55.15,55.31,7.67,0
55.75,60.38,87.25,59.37,10.53,0
57.38,61.44,71.82,54.54,10.08,0
70.52,37.78,57.41,72.08,12.13,0
26.86,64.57,84.96,48.72,3.58,0
99.01,83.68,77.26,78.48,14.41,1
44.54,63.58,87.49,64.15,12.18,1
46.71,51.23,66.43,52.27,11.92,1
99.01,43.25,65.33,81.11,8.74,1
1.99,75.01,37.97,58.54,7.54,0
99.01,58.52,72.17,79.6,8.27,1
53.21,94.01,87.56,78.46,4.54,0
35.12,70.46,51.53,85.2,6.51,0
18.02,55.79,55.86,78.45,5.36,1
13.68,85.08,77.94,87.33,13.4,0
40.58,94.01,81.22,75.88,14.52,0
58.56,94.01,83.49,74.08,11.01,0
68.56,53.28,68.97,56.76,10.54,0
58.22,47.19,58.9,54.06,2.0,1
35.7,46.67,54.1,70.03,6.24,0
89.36,81.86,55.04,60.99,12.79,0
99.01,64.37,53.97,85.51,2.0,0
93.86,57.43,53.19,44.95,14.33,0
40.08,84.08,68.23,81.99,12.0,1
65.07,53.99,57.09,49.45,4.88,0
66.93,87.46,79.9,43.98,6.77,1
97.03,51.8,47.77,75.32,9.59,1
40.69,63.38,78.46,48.7,6.26,1
22.51,94.01,63.92,47.43,8.7,0
83.39,71.72,76.24,51.74,2.0,1
62.29,51.3,72.63,43.98,2.0,0
18.33,94.01,78.15,85.52,9.87,0
70.97,89.55,61.2,95.02,8.98,1
99.01,94.01,66.21,73.2,13.79,0
30.37,39.36,84.65,78.73,15.0,1
24.65,74.8,63.06,93.81,8.49,1
51.37,57.1,45.26,62.4,3.55,0
70.24,58.84,72.66,70.51,6.23,1
48.33,80.86,64.75,95.02,2.35,1
83.41,38.63,60.89,66.63,11.03,1
58.06,72.32,76.66,69.58,2.0,1
79.85,94.01,77.04,83.23,7.6,1
